age_c,meno,racenci_c,famhx_c,benbiopresult_c,density_c,BMIgrp,cumrisk_6yr_ann,cumrisk_6yr_bie,cumrisk_6yr_ann_AgeRaceMean,cumrisk_6yr_bie_AgeRaceMean,prevalence
40,0,2,0,6,1,1,0.0009120236,2.921793E-11,0.0025167692,0.0023912889,0
40,0,2,0,6,1,2,0.0012035165,5.015759E-11,0.0025167692,0.0023912889,0
40,0,2,0,6,1,3,0.0012641251,4.467173E-11,0.0025167692,0.0023912889,0
40,0,2,0,6,1,4,0.0016717187,4.055435E-11,0.0025167692,0.0023912889,0
40,0,2,0,6,2,0,0.001490156,5.932846E-11,0.0025167692,0.0023912889,2.8939461E-7
40,0,2,0,6,2,1,0.0022225945,7.18329E-11,0.0025167692,0.0023912889,0
40,0,2,0,6,2,2,0.0029228505,1.235065E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,2,3,0.0030673518,1.097079E-10,0.0025167692,0.0023912889,1.8810649E-6
40,0,2,0,6,2,4,0.0040666308,1.004848E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,3,0,0.0034041695,1.080404E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,3,1,0.0050723088,1.313141E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,3,2,0.0066658094,2.260921E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,3,3,0.0070195401,2.004596E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,3,4,0.0092583135,1.842287E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,4,0,0.003891099,1.410932E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,4,1,0.0058253081,1.72484E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,4,2,0.0076619415,2.971726E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,4,3,0.0080655318,2.635916E-10,0.0025167692,0.0023912889,0
40,0,2,0,6,4,4,0.0106563983,2.422805E-10,0.0025167692,0.0023912889,0
40,0,2,1,2,1,0,0.0004069275,0.0004632901,0.0025167692,0.0023912889,2.8519591E-7
40,0,2,1,2,1,1,0.0005994988,0.0005716732,0.0025167692,0.0023912889,1.0694847E-7
40,0,2,1,2,1,2,0.0007904153,0.000979695,0.0025167692,0.0023912889,7.8428875E-7
40,0,2,1,2,1,3,0.0008311984,0.0008772728,0.0025167692,0.0023912889,2.2815673E-6
40,0,2,1,2,1,4,0.0010982137,0.0007963802,0.0025167692,0.0023912889,2.5311137E-6
40,0,2,1,2,2,0,0.0009829925,0.0011581859,0.0025167692,0.0023912889,4.9909284E-7
40,0,2,1,2,2,1,0.0014637562,0.0014066197,0.0025167692,0.0023912889,4.3492376E-6
40,0,2,1,2,2,2,0.0019236043,0.0024132027,0.0025167692,0.0023912889,0.0000137251
40,0,2,1,2,2,3,0.0020213437,0.0021575175,0.0025167692,0.0023912889,0.0000179673
40,0,2,1,2,2,4,0.0026785349,0.001977833,0.0025167692,0.0023912889,0.0000234574
40,0,2,1,2,3,0,0.0022507615,0.0021229268,0.0025167692,0.0023912889,1.4972785E-6
40,0,2,1,2,3,1,0.0033486864,0.0025870583,0.0025167692,0.0023912889,0.0000168622
40,0,2,1,2,3,2,0.0043981049,0.0044422614,0.0025167692,0.0023912889,0.0000307299
40,0,2,1,2,3,3,0.0046393638,0.0039692314,0.0025167692,0.0023912889,0.0000293395
40,0,2,1,2,3,4,0.0061191479,0.0036518851,0.0025167692,0.0023912889,0.0000205341
40,0,2,1,2,4,0,0.0025741189,0.0027846209,0.0025167692,0.0023912889,6.7734029E-7
40,0,2,1,2,4,1,0.0038472795,0.003411475,0.0025167692,0.0023912889,8.5202278E-6
40,0,2,1,2,4,2,0.0050578755,0.0058596261,0.0025167692,0.0023912889,3.7075468E-6
40,0,2,1,2,4,3,0.005333897,0.0052428218,0.0025167692,0.0023912889,2.4598147E-6
40,0,2,1,2,4,4,0.0070493989,0.0048247824,0.0025167692,0.0023912889,4.2422892E-6
40,0,2,1,3,1,0,0.0006970038,0.0008302598,0.0025167692,0.0023912889,3.5649489E-8
40,0,2,1,3,1,1,0.0010349866,0.0010259372,0.0025167692,0.0023912889,0
40,0,2,1,3,1,2,0.0013648398,0.0017597032,0.0025167692,0.0023912889,0
40,0,2,1,3,1,3,0.0014337921,0.0015749286,0.0025167692,0.0023912889,4.9909284E-7
40,0,2,1,3,1,4,0.0018991556,0.0014303217,0.0025167692,0.0023912889,1.0694847E-6
40,0,2,1,3,2,0,0.0016884415,0.0020725685,0.0025167692,0.0023912889,0
40,0,2,1,3,2,1,0.0025348651,0.0025213128,0.0025167692,0.0023912889,1.4259795E-7
40,0,2,1,3,2,2,0.0033317761,0.004328382,0.0025167692,0.0023912889,1.604227E-6
40,0,2,1,3,2,3,0.0034975312,0.0038675364,0.0025167692,0.0023912889,1.8181239E-6
40,0,2,1,3,2,4,0.0046448372,0.0035467422,0.0025167692,0.0023912889,2.0320209E-6
40,0,2,1,3,3,0,0.0038566114,0.0037953839,0.0025167692,0.0023912889,1.7824744E-7
40,0,2,1,3,3,1,0.0057842337,0.0046307376,0.0025167692,0.0023912889,2.0676703E-6
40,0,2,1,3,3,2,0.0075964682,0.0079526116,0.0025167692,0.0023912889,1.0338352E-6
40,0,2,1,3,3,3,0.0080032803,0.0071008965,0.0025167692,0.0023912889,1.5685775E-6
40,0,2,1,3,3,4,0.0105756792,0.0065362426,0.0025167692,0.0023912889,7.8428875E-7
40,0,2,1,3,4,0,0.0044129698,0.0049708311,0.0025167692,0.0023912889,7.1298977E-8
40,0,2,1,3,4,1,0.0066506793,0.0060952065,0.0025167692,0.0023912889,2.3885157E-6
40,0,2,1,3,4,2,0.0087411684,0.0104675713,0.0025167692,0.0023912889,3.208454E-7
40,0,2,1,3,4,3,0.0092078916,0.0093579308,0.0025167692,0.0023912889,2.1389693E-7
40,0,2,1,3,4,4,0.0121887124,0.0086178874,0.0025167692,0.0023912889,2.4954642E-7
40,0,2,1,4,1,0,0.000554228,0.0006026341,0.0025167692,0.0023912889,3.5649489E-8
40,0,2,1,4,1,1,0.0008132735,0.0007444335,0.0025167692,0.0023912889,0
40,0,2,1,4,1,2,0.0010742344,0.001273182,0.0025167692,0.0023912889,0
40,0,2,1,4,1,3,0.0011286964,0.0011420992,0.0025167692,0.0023912889,4.9909284E-7
40,0,2,1,4,1,4,0.0014913129,0.0010358774,0.0025167692,0.0023912889,0
40,0,2,1,4,2,0,0.0013362602,0.0015040069,0.0025167692,0.0023912889,0
40,0,2,1,4,2,1,0.0019829455,0.0018297649,0.0025167692,0.0023912889,0
40,0,2,1,4,2,2,0.0026104416,0.0031326105,0.0025167692,0.0023912889,1.1051341E-6
40,0,2,1,4,2,3,0.0027407037,0.0028052471,0.0025167692,0.0023912889,1.8181239E-6
40,0,2,1,4,2,4,0.0036315486,0.0025699092,0.0025167692,0.0023912889,4.0283922E-6
40,0,2,1,4,3,0,0.0030598133,0.0027607946,0.0025167692,0.0023912889,0
40,0,2,1,4,3,1,0.004535716,0.0033685918,0.0025167692,0.0023912889,1.0338352E-6
40,0,2,1,4,3,2,0.0059665771,0.005771487,0.0025167692,0.0023912889,1.461629E-6
40,0,2,1,4,3,3,0.0062882812,0.0051630392,0.0025167692,0.0023912889,4.6344335E-7
40,0,2,1,4,3,4,0.0082906365,0.0047481827,0.0025167692,0.0023912889,3.1015055E-6
40,0,2,1,4,4,0,0.0035037524,0.0036125235,0.0025167692,0.0023912889,1.0694847E-7
40,0,2,1,4,4,1,0.0052167493,0.0044320207,0.0025167692,0.0023912889,7.4863926E-7
40,0,2,1,4,4,2,0.0068687434,0.0075932656,0.0025167692,0.0023912889,7.1298977E-8
40,0,2,1,4,4,3,0.0072366733,0.006802819,0.0025167692,0.0023912889,1.0694847E-7
40,0,2,1,4,4,4,0.0095597771,0.0062571648,0.0025167692,0.0023912889,6.416908E-7
40,0,2,1,5,1,0,0.0004392151,0.0006320447,0.0025167692,0.0023912889,0
40,0,2,1,5,1,1,0.0006476801,0.0007810708,0.0025167692,0.0023912889,0
40,0,2,1,5,1,2,0.000853914,0.0013374342,0.0025167692,0.0023912889,0
40,0,2,1,5,1,3,0.0008978633,0.0011928305,0.0025167692,0.0023912889,0
40,0,2,1,5,1,4,0.0011863935,0.0010882126,0.0025167692,0.0023912889,0
40,0,2,1,5,2,0,0.0010608112,0.0015646116,0.0025167692,0.0023912889,0
40,0,2,1,5,2,1,0.0015811748,0.0019056362,0.0025167692,0.0023912889,0
40,0,2,1,5,2,2,0.0020777679,0.0032663099,0.0025167692,0.0023912889,0
40,0,2,1,5,2,3,0.0021828413,0.0029097756,0.0025167692,0.0023912889,0
40,0,2,1,5,2,4,0.0028927644,0.0026768472,0.0025167692,0.0023912889,0
40,0,2,1,5,3,0,0.0024271788,0.0028575403,0.0025167692,0.0023912889,0
40,0,2,1,5,3,1,0.0036147975,0.0034903846,0.0025167692,0.0023912889,0
40,0,2,1,5,3,2,0.0047472807,0.0059858729,0.0025167692,0.0023912889,0
40,0,2,1,5,3,3,0.0050059864,0.0053275236,0.0025167692,0.0023912889,0
40,0,2,1,5,3,4,0.0066023591,0.0049186591,0.0025167692,0.0023912889,0
40,0,2,1,5,4,0,0.0027744708,0.0037439892,0.0025167692,0.0023912889,0
40,0,2,1,5,4,1,0.0041510376,0.0045954603,0.0025167692,0.0023912889,0
40,0,2,1,5,4,2,0.0054569182,0.0078817796,0.0025167692,0.0023912889,0
40,0,2,1,5,4,3,0.0057525857,0.0070226009,0.0025167692,0.0023912889,0
40,0,2,1,5,4,4,0.0076014375,0.0064852179,0.0025167692,0.0023912889,0
40,0,2,1,6,1,0,0.0009934617,3.391084E-11,0.0025167692,0.0023912889,0
40,0,2,1,6,1,1,0.0014676606,4.187818E-11,0.0025167692,0.0023912889,0
40,0,2,1,6,1,2,0.0019349187,7.180909E-11,0.0025167692,0.0023912889,0
40,0,2,1,6,1,3,0.0020321273,6.405618E-11,0.0025167692,0.0023912889,0
40,0,2,1,6,1,4,0.0026841789,5.811169E-11,0.0025167692,0.0023912889,0
40,0,2,1,6,2,0,0.0023922837,8.427106E-11,0.0025167692,0.0023912889,0
40,0,2,1,6,2,1,0.0035727716,1.024562E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,2,2,0.0046936629,1.759772E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,2,3,0.0049232721,1.564463E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,2,4,0.0065169077,1.432769E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,3,0,0.0054486785,1.530111E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,3,1,0.0081306664,1.867213E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,3,2,0.0106702166,3.212108E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,3,3,0.0112273038,2.847385E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,3,4,0.0147739862,2.616665E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,4,0,0.0062189746,1.994009E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,4,1,0.0093233799,2.446794E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,4,2,0.0122456858,4.212154E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,4,3,0.0128781371,3.733149E-10,0.0025167692,0.0023912889,0
40,0,2,1,6,4,4,0.0169706738,3.430747E-10,0.0025167692,0.0023912889,0
40,0,3,0,2,1,0,0.0001207634,0.0001800672,0.0010940374,0.001276472,7.5245714E-8
40,0,3,0,2,1,1,0.0001780179,0.0002237525,0.0010940374,0.001276472,3.8375314E-6
40,0,3,0,2,1,2,0.0002348993,0.0003834402,0.0010940374,0.001276472,7.2235886E-6
40,0,3,0,2,1,3,0.0002474221,0.0003449987,0.0010940374,0.001276472,1.3544229E-6
40,0,3,0,2,1,4,0.0003271605,0.000311603,0.0010940374,0.001276472,4.3642514E-6
40,0,3,0,2,2,0,0.0002920742,0.0004513873,0.0010940374,0.001276472,1.3544229E-6
40,0,3,0,2,2,1,0.0004356357,0.0005532007,0.0010940374,0.001276472,0.0001678732
40,0,3,0,2,2,2,0.0005730458,0.0009492685,0.0010940374,0.001276472,0.0000847267
40,0,3,0,2,2,3,0.0006032367,0.0008528306,0.0010940374,0.001276472,0.0000336348
40,0,3,0,2,2,4,0.0007999149,0.000777824,0.0010940374,0.001276472,0.0000150491
40,0,3,0,2,3,0,0.0006688771,0.000830915,0.0010940374,0.001276472,0.0000221975
40,0,3,0,2,3,1,0.0009969881,0.0010203819,0.0010940374,0.001276472,0.0007977551
40,0,3,0,2,3,2,0.0013111065,0.0017532455,0.0010940374,0.001276472,0.0001984229
40,0,3,0,2,3,3,0.0013855577,0.0015736472,0.0010940374,0.001276472,0.0000345378
40,0,3,0,2,3,4,0.0018299514,0.0014406085,0.0010940374,0.001276472,0.0000119641
40,0,3,0,2,4,0,0.0007663773,0.0010884541,0.0010940374,0.001276472,0.0000756219
40,0,3,0,2,4,1,0.0011480726,0.0013451083,0.0010940374,0.001276472,0.0004625354
40,0,3,0,2,4,2,0.0015111065,0.0023121133,0.0010940374,0.001276472,0.0000452227
40,0,3,0,2,4,3,0.0015969185,0.0020787723,0.0010940374,0.001276472,6.3958857E-6
40,0,3,0,2,4,4,0.002113596,0.0019027239,0.0010940374,0.001276472,5.4176914E-6
40,0,3,0,3,1,0,0.0002070756,0.0003231591,0.0010940374,0.001276472,0
40,0,3,0,3,1,1,0.0003078182,0.0004019726,0.0010940374,0.001276472,0
40,0,3,0,3,1,2,0.0004062489,0.0006895892,0.0010940374,0.001276472,0
40,0,3,0,3,1,3,0.0004275553,0.0006200122,0.0010940374,0.001276472,1.1286857E-6
40,0,3,0,3,1,4,0.0005667429,0.0005602154,0.0010940374,0.001276472,0
40,0,3,0,3,2,0,0.000502445,0.0008093132,0.0010940374,0.001276472,0
40,0,3,0,3,2,1,0.0007559694,0.0009930952,0.0010940374,0.001276472,9.7066972E-6
40,0,3,0,3,2,2,0.0009946698,0.0017058771,0.0010940374,0.001276472,4.0632686E-6
40,0,3,0,3,2,3,0.0010462683,0.0015313471,0.0010940374,0.001276472,7.5245714E-7
40,0,3,0,3,2,4,0.0013906046,0.001397048,0.0010940374,0.001276472,3.0098286E-7
40,0,3,0,3,3,0,0.0011485597,0.0014890229,0.0010940374,0.001276472,2.7840914E-6
40,0,3,0,3,3,1,0.0017270021,0.0018301596,0.0010940374,0.001276472,0.0000678716
40,0,3,0,3,3,2,0.0022715741,0.003147155,0.0010940374,0.001276472,0.0000130928
40,0,3,0,3,3,3,0.0023983887,0.0028221731,0.0010940374,0.001276472,8.1265372E-6
40,0,3,0,3,3,4,0.0031747808,0.0025844681,0.0010940374,0.001276472,1.8058971E-6
40,0,3,0,3,4,0,0.0013169319,0.0019482638,0.0010940374,0.001276472,9.48096E-6
40,0,3,0,3,4,1,0.0019907859,0.0024091627,0.0010940374,0.001276472,0.0000390525
40,0,3,0,3,4,2,0.0026204371,0.0041440115,0.0010940374,0.001276472,3.3108114E-6
40,0,3,0,3,4,3,0.0027671328,0.0037218226,0.0010940374,0.001276472,1.1286857E-6
40,0,3,0,3,4,4,0.0036700739,0.0034085605,0.0010940374,0.001276472,0
40,0,3,0,4,1,0,0.0001647906,0.0002356543,0.0010940374,0.001276472,0
40,0,3,0,4,1,1,0.0002418823,0.000292795,0.0010940374,0.001276472,1.1286857E-6
40,0,3,0,4,1,2,0.0003197662,0.0005008184,0.0010940374,0.001276472,2.2573714E-6
40,0,3,0,4,1,3,0.0003365573,0.0004513356,0.0010940374,0.001276472,0
40,0,3,0,4,1,4,0.0004451142,0.0004073577,0.0010940374,0.001276472,0
40,0,3,0,4,2,0,0.0003977873,0.0005901582,0.0010940374,0.001276472,1.5049143E-7
40,0,3,0,4,2,1,0.0005911484,0.000723563,0.0010940374,0.001276472,3.3108114E-6
40,0,3,0,4,2,2,0.0007790226,0.0012392922,0.0010940374,0.001276472,5.2672E-6
40,0,3,0,4,2,3,0.0008194597,0.0011149921,0.0010940374,0.001276472,1.4296686E-6
40,0,3,0,4,2,4,0.0010868411,0.0010164353,0.0010940374,0.001276472,1.5049143E-7
40,0,3,0,4,3,0,0.0009115078,0.0010885614,0.0010940374,0.001276472,1.5049143E-6
40,0,3,0,4,3,1,0.0013533985,0.0013366591,0.0010940374,0.001276472,0.0000295716
40,0,3,0,4,3,2,0.0017829374,0.0022923931,0.0010940374,0.001276472,0.0000121898
40,0,3,0,4,3,3,0.0018828252,0.0020596308,0.0010940374,0.001276472,6.7721143E-7
40,0,3,0,4,3,4,0.0024867,0.0018850168,0.0010940374,0.001276472,2.2573714E-7
40,0,3,0,4,4,0,0.0010458199,0.0014222584,0.0010940374,0.001276472,1.8811429E-6
40,0,3,0,4,4,1,0.0015604304,0.0017578496,0.0010940374,0.001276472,0.000026035
40,0,3,0,4,4,2,0.0020574027,0.0030150725,0.0010940374,0.001276472,5.3424457E-6
40,0,3,0,4,4,3,0.0021725741,0.0027139701,0.0010940374,0.001276472,3.7622857E-7
40,0,3,0,4,4,4,0.0028754856,0.0024832374,0.0010940374,0.001276472,0
40,0,3,0,5,1,0,0.0001303502,0.0002451193,0.0010940374,0.001276472,0
40,0,3,0,5,1,1,0.0001923348,0.0003049501,0.0010940374,0.001276472,0
40,0,3,0,5,1,2,0.0002537869,0.0005222637,0.0010940374,0.001276472,0
40,0,3,0,5,1,3,0.0002673002,0.0004681368,0.0010940374,0.001276472,0
40,0,3,0,5,1,4,0.0003534773,0.0004247969,0.0010940374,0.001276472,0
40,0,3,0,5,2,0,0.0003152802,0.0006088934,0.0010940374,0.001276472,0
40,0,3,0,5,2,1,0.0004707066,0.0007480182,0.0010940374,0.001276472,3.16032E-6
40,0,3,0,5,2,2,0.0006191515,0.0012827668,0.0010940374,0.001276472,3.7622857E-7
40,0,3,0,5,2,3,0.0006516798,0.0011485906,0.0010940374,0.001276472,1.5049143E-7
40,0,3,0,5,2,4,0.0008642694,0.0010510061,0.0010940374,0.001276472,7.5245714E-8
40,0,3,0,5,3,0,0.0007216789,0.0011170064,0.0010940374,0.001276472,2.4831086E-6
40,0,3,0,5,3,1,0.00107677,0.0013744535,0.0010940374,0.001276472,0.0000316032
40,0,3,0,5,3,2,0.0014159866,0.0023596685,0.0010940374,0.001276472,0.0000100077
40,0,3,0,5,3,3,0.0014960742,0.0021103031,0.0010940374,0.001276472,1.8058971E-6
40,0,3,0,5,3,4,0.0019760417,0.0019381307,0.0010940374,0.001276472,2.2573714E-7
40,0,3,0,5,4,0,0.0008265623,0.0014622703,0.0010940374,0.001276472,2.9345829E-6
40,0,3,0,5,4,1,0.001239512,0.0018098615,0.0010940374,0.001276472,0.0000261103
40,0,3,0,5,4,2,0.001631446,0.0031081012,0.0010940374,0.001276472,1.6554057E-6
40,0,3,0,5,4,3,0.0017237019,0.0027836127,0.0010940374,0.001276472,1.5049143E-7
40,0,3,0,5,4,4,0.0022813414,0.0025561932,0.0010940374,0.001276472,7.5245714E-8
40,0,3,0,6,1,0,0.000295435,1.325731E-11,0.0010940374,0.001276472,0
40,0,3,0,6,1,1,0.0004366786,1.648424E-11,0.0010940374,0.001276472,0
40,0,3,0,6,1,2,0.000576225,2.826007E-11,0.0010940374,0.001276472,0
40,0,3,0,6,1,3,0.0006063722,2.535817E-11,0.0010940374,0.001276472,0
40,0,3,0,6,1,4,0.0008018924,2.289156E-11,0.0010940374,0.001276472,0
40,0,3,0,6,2,0,0.0007134008,3.308741E-11,0.0010940374,0.001276472,0
40,0,3,0,6,2,1,0.0010671281,4.058607E-11,0.0010940374,0.001276472,0
40,0,3,0,6,2,2,0.0014036234,6.969329E-11,0.0010940374,0.001276472,0
40,0,3,0,6,2,3,0.0014757224,6.236256E-11,0.0010940374,0.001276472,0
40,0,3,0,6,2,4,0.0019564036,5.683233E-11,0.0010940374,0.001276472,0
40,0,3,0,6,3,0,0.0016286905,6.04724E-11,0.0010940374,0.001276472,0
40,0,3,0,6,3,1,0.0024350993,7.433967E-11,0.0010940374,0.001276472,0
40,0,3,0,6,3,2,0.0032017105,1.278617E-10,0.0010940374,0.001276472,0
40,0,3,0,6,3,3,0.0033778759,1.141191E-10,0.0010940374,0.001276472,0
40,0,3,0,6,3,4,0.0044577611,1.043758E-10,0.0010940374,0.001276472,0
40,0,3,0,6,4,0,0.0018639752,7.882814E-11,0.0010940374,0.001276472,1.4296686E-6
40,0,3,0,6,4,1,0.0028012397,9.753386E-11,0.0010940374,0.001276472,1.7306514E-6
40,0,3,0,6,4,2,0.0036861719,1.678465E-10,0.0010940374,0.001276472,2.2573714E-7
40,0,3,0,6,4,3,0.0038884102,1.498929E-10,0.0010940374,0.001276472,0
40,0,3,0,6,4,4,0.0051408186,1.370529E-10,0.0010940374,0.001276472,0
40,0,3,1,2,1,0,0.000194258,0.000259198,0.0010940374,0.001276472,0
40,0,3,1,2,1,1,0.0002868934,0.0003232248,0.0010940374,0.001276472,3.7768432E-8
40,0,3,1,2,1,2,0.0003782443,0.0005530829,0.0010940374,0.001276472,1.4163162E-7
40,0,3,1,2,1,3,0.0003984645,0.0004992266,0.0010940374,0.001276472,1.4163162E-7
40,0,3,1,2,1,4,0.0005264796,0.0004506308,0.0010940374,0.001276472,3.2103167E-7
40,0,3,1,2,2,0,0.0004702719,0.0006479539,0.0010940374,0.001276472,1.6051583E-7
40,0,3,1,2,2,1,0.0007023335,0.000797047,0.0010940374,0.001276472,3.6635379E-6
40,0,3,1,2,2,2,0.0009231219,0.0013656571,0.0010940374,0.001276472,2.4266217E-6
40,0,3,1,2,2,3,0.0009717175,0.0012306119,0.0010940374,0.001276472,6.3262123E-7
40,0,3,1,2,2,4,0.0012875347,0.001122419,0.0010940374,0.001276472,2.4549481E-7
40,0,3,1,2,3,0,0.0010758198,0.0011928922,0.0010940374,0.001276472,4.0601064E-7
40,0,3,1,2,3,1,0.0016060527,0.001470017,0.0010940374,0.001276472,0.0000146636
40,0,3,1,2,3,2,0.0021101231,0.0025221367,0.0010940374,0.001276472,4.8249172E-6
40,0,3,1,2,3,3,0.0022297398,0.0022698522,0.0010940374,0.001276472,1.0764003E-6
40,0,3,1,2,3,4,0.0029421229,0.0020782875,0.0010940374,0.001276472,4.2489486E-7
40,0,3,1,2,4,0,0.0012318566,0.0015630519,0.0010940374,0.001276472,1.4163162E-6
40,0,3,1,2,4,1,0.0018481228,0.0019377283,0.0010940374,0.001276472,0.0000108868
40,0,3,1,2,4,2,0.0024303933,0.0033258386,0.0010940374,0.001276472,1.3596635E-6
40,0,3,1,2,4,3,0.0025680503,0.0029978233,0.0010940374,0.001276472,1.7940005E-7
40,0,3,1,2,4,4,0.0033954675,0.0027442117,0.0010940374,0.001276472,1.8884216E-8
40,0,3,1,3,1,0,0.0003329647,0.0004648474,0.0010940374,0.001276472,0
40,0,3,1,3,1,1,0.000495791,0.0005801593,0.0010940374,0.001276472,0
40,0,3,1,3,1,2,0.0006537855,0.0009938091,0.0010940374,0.001276472,1.4163162E-7
40,0,3,1,3,1,3,0.0006881314,0.0008961532,0.0010940374,0.001276472,0
40,0,3,1,3,1,4,0.0009114042,0.00080937,0.0010940374,0.001276472,0
40,0,3,1,3,2,0,0.00080843,0.0011606579,0.0010940374,0.001276472,0
40,0,3,1,3,2,1,0.001217692,0.0014291719,0.0010940374,0.001276472,3.2103167E-7
40,0,3,1,3,2,2,0.0016008782,0.002451195,0.0010940374,0.001276472,9.4421079E-9
40,0,3,1,3,2,3,0.0016837168,0.0022063309,0.0010940374,0.001276472,9.4421079E-9
40,0,3,1,3,2,4,0.0022358212,0.0020132415,0.0010940374,0.001276472,0
40,0,3,1,3,3,0,0.0018455349,0.0021347381,0.0010940374,0.001276472,9.4421079E-9
40,0,3,1,3,3,1,0.0027787345,0.0026323845,0.0010940374,0.001276472,8.4034761E-7
40,0,3,1,3,3,2,0.0036513838,0.0045195431,0.0010940374,0.001276472,5.7596858E-7
40,0,3,1,3,3,3,0.0038543799,0.0040622147,0.0010940374,0.001276472,3.7768432E-8
40,0,3,1,3,3,4,0.0050961659,0.0037212747,0.0010940374,0.001276472,1.8884216E-8
40,0,3,1,3,4,0,0.0021144962,0.0027930438,0.0010940374,0.001276472,3.7768432E-8
40,0,3,1,3,4,1,0.0032005104,0.0034638447,0.0010940374,0.001276472,9.8197922E-7
40,0,3,1,3,4,2,0.0042088017,0.0059483406,0.0010940374,0.001276472,1.6995794E-7
40,0,3,1,3,4,3,0.0044431439,0.0053537064,0.0010940374,0.001276472,9.4421079E-9
40,0,3,1,3,4,4,0.0058854421,0.0049044474,0.0010940374,0.001276472,1.8884216E-8
40,0,3,1,4,1,0,0.000264695,0.0003389536,0.0010940374,0.001276472,0
40,0,3,1,4,1,1,0.0003893535,0.0004226983,0.0010940374,0.001276472,0
40,0,3,1,4,1,2,0.0005142789,0.0007218438,0.0010940374,0.001276472,0
40,0,3,1,4,1,3,0.0005413389,0.0006526407,0.0010940374,0.001276472,0
40,0,3,1,4,1,4,0.0007153354,0.0005885864,0.0010940374,0.001276472,0
40,0,3,1,4,2,0,0.0006395569,0.0008463255,0.0010940374,0.001276472,0
40,0,3,1,4,2,1,0.0009518922,0.0010416047,0.0010940374,0.001276472,1.6051583E-7
40,0,3,1,4,2,2,0.0012533716,0.0017810803,0.0010940374,0.001276472,0
40,0,3,1,4,2,3,0.0013182856,0.0016072568,0.0010940374,0.001276472,0
40,0,3,1,4,2,4,0.0017468624,0.0014649924,0.0010940374,0.001276472,1.4163162E-7
40,0,3,1,4,3,0,0.0014635158,0.0015604143,0.0010940374,0.001276472,0
40,0,3,1,4,3,1,0.0021769434,0.0019230063,0.0010940374,0.001276472,3.3047378E-7
40,0,3,1,4,3,2,0.0028650683,0.0032925819,0.0010940374,0.001276472,5.8541069E-7
40,0,3,1,4,3,3,0.0030250151,0.0029659854,0.0010940374,0.001276472,1.4163162E-7
40,0,3,1,4,3,4,0.0039907256,0.0027145224,0.0010940374,0.001276472,9.4421079E-9
40,0,3,1,4,4,0,0.0016779839,0.0020389436,0.0010940374,0.001276472,1.6051583E-7
40,0,3,1,4,4,1,0.0025080114,0.0025283817,0.0010940374,0.001276472,4.4377907E-7
40,0,3,1,4,4,2,0.0033036846,0.0043293909,0.0010940374,0.001276472,1.6051583E-7
40,0,3,1,4,4,3,0.0034877427,0.0039065378,0.0010940374,0.001276472,0
40,0,3,1,4,4,4,0.0046105042,0.0035741534,0.0010940374,0.001276472,0
40,0,3,1,5,1,0,0.0002096364,0.0003522496,0.0010940374,0.001276472,0
40,0,3,1,5,1,1,0.0003098991,0.0004395616,0.0010940374,0.001276472,0
40,0,3,1,5,1,2,0.0004085617,0.0007517718,0.0010940374,0.001276472,0
40,0,3,1,5,1,3,0.0004303621,0.0006757207,0.0010940374,0.001276472,0
40,0,3,1,5,1,4,0.0005686505,0.0006128127,0.0010940374,0.001276472,0
40,0,3,1,5,2,0,0.000507422,0.0008724219,0.0010940374,0.001276472,0
40,0,3,1,5,2,1,0.000758557,0.0010751942,0.0010940374,0.001276472,0
40,0,3,1,5,2,2,0.0009969568,0.001841231,0.0010940374,0.001276472,0
40,0,3,1,5,2,3,0.0010492258,0.0016527696,0.0010940374,0.001276472,1.4163162E-7
40,0,3,1,5,2,4,0.0013903046,0.0015124096,0.0010940374,0.001276472,0
40,0,3,1,5,3,0,0.0011600077,0.0015995727,0.0010940374,0.001276472,0
40,0,3,1,5,3,1,0.001733507,0.0019742239,0.0010940374,0.001276472,3.2103167E-7
40,0,3,1,5,3,2,0.0022774647,0.0033845541,0.0010940374,0.001276472,0
40,0,3,1,5,3,3,0.0024058237,0.003033259,0.0010940374,0.001276472,0
40,0,3,1,5,3,4,0.003174263,0.0027861668,0.0010940374,0.001276472,0
